Date,USD,GBP,EUR
1978-10-09,222.45,112.156,
1978-10-06,223.1,112.591,
1978-10-05,222.7,112.333,
1978-10-04,223.5,112.425,
1978-10-03,221.4,112.272,
1978-10-02,217.1,110.186,
1978-09-29,217.1,109.924,
1978-09-28,217.9,110.497,
1978-09-27,214.8,109.036,
1978-09-26,218.25,110.45,
1978-09-25,218.4,110.638,
1978-09-22,214.35,108.669,
1978-09-21,215.65,108.749,
1978-09-20,213.6,107.895,
1978-09-19,211.45,107.789,
1978-09-18,210.0,107.335,
1978-09-15,212.15,108.168,
1978-09-14,209.25,106.869,
1978-09-13,209.7,107.181,
1978-09-12,208.0,107.079,
1978-09-11,205.65,106.378,
1978-09-08,205.9,106.255,
1978-09-07,210.5,108.802,
1978-09-06,212.0,109.166,
1978-09-05,209.45,107.753,
1978-09-04,211.5,108.434,
1978-09-01,208.0,106.908,
1978-08-31,208.7,107.339,
1978-08-30,204.8,105.583,
1978-08-29,199.7,103.973,
1978-08-25,198.0,102.857,
1978-08-24,203.0,105.029,
1978-08-23,200.2,104.032,
1978-08-22,207.4,107.422,
1978-08-21,204.9,106.193,
1978-08-18,211.75,108.506,
1978-08-17,209.0,107.4,
1978-08-16,215.75,108.855,
1978-08-15,213.2,107.27,
1978-08-14,213.5,107.992,
1978-08-11,211.15,107.559,
1978-08-10,206.5,105.816,
1978-08-09,207.95,106.488,
1978-08-08,206.95,107.017,
1978-08-07,204.05,105.731,
1978-08-04,201.55,104.517,
1978-08-03,202.2,104.745,
1978-08-02,203.25,105.393,
1978-08-01,205.1,106.313,
1978-07-31,200.25,103.612,
1978-07-28,201.3,104.691,
1978-07-27,194.05,101.714,
1978-07-26,194.3,101.489,
1978-07-25,193.3,100.296,
1978-07-24,195.2,100.748,
1978-07-21,191.75,100.235,
1978-07-20,188.4,99.362,
1978-07-19,185.7,98.233,
1978-07-18,184.85,98.147,
1978-07-17,185.05,98.144,
1978-07-14,186.0,98.585,
1978-07-13,186.7,98.72,
1978-07-12,186.3,98.912,
1978-07-11,185.5,98.335,
1978-07-10,186.05,98.128,
1978-07-07,183.95,98.274,
1978-07-06,182.75,97.832,
1978-07-05,184.2,98.397,
1978-07-04,184.4,98.689,
1978-07-03,183.25,98.189,
1978-06-30,183.05,98.493,
1978-06-29,184.3,99.225,
1978-06-28,185.35,99.919,
1978-06-27,184.25,99.756,
1978-06-26,185.25,100.157,
1978-06-23,185.55,100.536,
1978-06-22,185.3,100.243,
1978-06-21,186.35,100.893,
1978-06-20,186.5,101.497,
1978-06-19,184.6,100.654,
1978-06-16,184.6,100.847,
1978-06-15,182.15,99.405,
1978-06-14,183.7,100.191,
1978-06-13,182.35,99.211,
1978-06-12,180.55,98.339,
1978-06-09,181.3,99.272,
1978-06-08,182.6,100.0,
1978-06-07,182.95,100.346,
1978-06-06,181.05,99.478,
1978-06-05,183.05,100.577,
1978-06-02,184.75,101.305,
1978-06-01,183.0,100.109,
1978-05-31,184.15,100.843,
1978-05-30,182.3,100.33,
1978-05-26,179.45,98.98,
1978-05-25,178.6,98.538,
1978-05-24,179.4,98.985,
1978-05-23,179.75,99.282,
1978-05-22,179.2,99.077,
1978-05-19,178.8,98.523,
1978-05-18,177.9,97.828,
1978-05-17,177.5,98.267,
1978-05-16,175.8,96.843,
1978-05-15,175.25,96.371,
1978-05-12,174.7,95.884,
1978-05-11,175.35,96.188,
1978-05-10,173.95,95.551,
1978-05-09,172.7,95.293,
1978-05-08,172.2,94.667,
1978-05-05,172.8,94.478,
1978-05-04,173.3,94.674,
1978-05-03,170.45,93.269,
1978-05-02,168.9,92.346,
1978-04-28,170.85,93.315,
1978-04-27,169.9,93.224,
1978-04-26,168.9,92.955,
1978-04-25,167.65,92.354,
1978-04-24,168.5,92.43,
1978-04-21,170.9,93.644,
1978-04-20,168.55,92.154,
1978-04-19,174.65,94.595,
1978-04-18,173.5,93.89,
1978-04-17,174.3,94.267,
1978-04-14,178.5,95.813,
1978-04-13,178.6,95.508,
1978-04-12,180.0,95.785,
1978-04-11,179.6,95.766,
1978-04-10,178.7,95.256,
1978-04-07,179.1,95.444,
1978-04-06,181.0,96.487,
1978-04-05,178.4,95.274,
1978-04-04,180.5,96.809,
1978-04-03,183.4,97.839,
1978-03-31,181.6,97.598,
1978-03-30,179.75,96.149,
1978-03-29,181.4,96.208,
1978-03-28,183.8,97.61,
1978-03-23,179.3,95.195,
1978-03-22,179.35,94.519,
1978-03-21,177.3,93.34,
1978-03-20,181.0,94.928,
1978-03-17,183.2,95.916,
1978-03-16,184.25,96.33,
1978-03-15,186.35,97.642,
1978-03-14,188.05,98.61,
1978-03-13,186.5,97.772,
1978-03-10,185.9,97.177,
1978-03-09,188.3,97.717,
1978-03-08,190.0,98.166,
1978-03-07,186.25,96.228,
1978-03-06,184.4,95.199,
1978-03-03,183.45,94.586,
1978-03-02,184.25,94.925,
1978-03-01,182.5,93.975,
1978-02-28,182.25,94.176,
1978-02-27,180.8,93.572,
1978-02-24,180.75,92.907,
1978-02-23,183.2,94.016,
1978-02-22,181.15,93.112,
1978-02-21,181.45,93.324,
1978-02-20,182.25,93.189,
1978-02-17,179.45,92.31,
1978-02-16,179.35,92.544,
1978-02-15,178.6,92.333,
1978-02-14,177.4,91.349,
1978-02-13,177.0,91.167,
1978-02-10,174.6,90.223,
1978-02-09,172.85,89.43,
1978-02-08,174.7,90.8,
1978-02-07,175.2,90.463,
1978-02-06,175.6,90.796,
1978-02-03,175.25,90.372,
1978-02-02,174.85,89.657,
1978-02-01,176.4,90.499,
1978-01-31,175.75,90.036,
1978-01-30,175.2,89.888,
1978-01-27,176.4,90.369,
1978-01-26,175.8,90.098,
1978-01-25,177.5,90.923,
1978-01-24,176.45,90.659,
1978-01-23,175.2,90.263,
1978-01-20,173.05,89.547,
1978-01-19,173.45,89.708,
1978-01-18,171.95,89.441,
1978-01-17,172.95,89.961,
1978-01-16,174.9,90.434,
1978-01-13,172.45,89.283,
1978-01-12,173.55,89.436,
1978-01-11,172.15,89.22,
1978-01-10,173.1,90.123,
1978-01-09,170.25,88.593,
1978-01-06,169.9,88.883,
1978-01-05,165.7,88.045,
1978-01-04,171.85,82.189,
1978-01-03,169.2,86.948,
1977-12-30,164.95,86.023,
1977-12-29,166.0,86.888,
1977-12-28,164.8,86.828,
1977-12-22,159.4,85.561,
1977-12-21,160.3,84.972,
1977-12-20,159.5,84.369,
1977-12-19,160.1,85.387,
1977-12-16,160.0,86.402,
1977-12-15,158.85,85.981,
1977-12-14,160.1,86.695,
1977-12-13,157.6,85.629,
1977-12-12,158.8,86.714,
1977-12-09,158.55,86.592,
1977-12-08,160.9,87.899,
1977-12-07,160.3,87.908,
1977-12-06,159.85,87.661,
1977-12-05,159.5,87.035,
1977-12-02,158.75,87.192,
1977-12-01,160.3,88.203,
1977-11-30,160.05,88.09,
1977-11-29,159.2,87.689,
1977-11-28,161.6,88.83,
1977-11-25,158.0,86.909,
1977-11-24,158.9,87.404,
1977-11-23,159.3,87.595,
1977-11-22,156.15,86.118,
1977-11-21,157.7,86.373,
1977-11-18,160.85,88.321,
1977-11-17,158.65,87.209,
1977-11-16,160.25,88.161,
1977-11-15,162.65,89.491,
1977-11-14,165.2,90.744,
1977-11-11,167.95,92.356,
1977-11-10,166.9,91.87,
1977-11-09,167.5,92.185,
1977-11-08,164.8,91.14,
1977-11-07,166.4,92.051,
1977-11-04,165.9,91.86,
1977-11-03,164.25,91.048,
1977-11-02,161.5,87.843,
1977-11-01,162.5,87.909,
1977-10-31,161.5,87.653,
1977-10-28,161.2,90.674,
1977-10-27,160.15,90.124,
1977-10-26,162.9,91.589,
1977-10-25,162.85,91.643,
1977-10-24,163.25,92.008,
1977-10-21,161.2,91.073,
1977-10-20,160.1,90.503,
1977-10-19,161.6,91.022,
1977-10-18,160.3,90.391,
1977-10-17,160.2,90.376,
1977-10-14,157.8,89.258,
1977-10-13,157.95,89.429,
1977-10-12,157.75,89.529,
1977-10-11,156.85,89.15,
1977-10-10,157.15,89.285,
1977-10-07,153.95,87.477,
1977-10-06,154.0,87.495,
1977-10-05,155.05,88.227,
1977-10-04,154.85,88.178,
1977-10-03,155.45,88.525,
1977-09-30,154.05,88.155,
1977-09-29,153.0,87.657,
1977-09-28,153.85,88.186,
1977-09-27,152.7,87.567,
1977-09-26,153.0,87.724,
1977-09-23,150.9,86.555,
1977-09-22,151.6,86.949,
1977-09-21,151.3,86.844,
1977-09-20,149.9,86.06,
1977-09-19,149.75,85.94,
1977-09-16,148.3,85.069,
1977-09-15,147.9,84.815,
1977-09-14,147.9,84.79,
1977-09-13,147.5,84.585,
1977-09-12,148.3,85.064,
1977-09-09,147.45,84.625,
1977-09-08,147.5,84.6,
1977-09-07,147.65,84.72,
1977-09-06,147.3,84.558,
1977-09-05,147.85,84.879,
1977-09-02,146.4,84.012,
1977-09-01,145.425,83.462,
1977-08-31,146.0,83.764,
1977-08-30,146.15,83.888,
1977-08-26,145.0,83.228,
1977-08-25,144.2,82.793,
1977-08-24,144.25,82.855,
1977-08-23,143.4,82.414,
1977-08-22,144.1,82.792,
1977-08-19,144.5,83.027,
1977-08-18,143.55,82.476,
1977-08-17,143.7,82.515,
1977-08-16,143.3,82.318,
1977-08-15,144.15,82.902,
1977-08-12,144.9,83.324,
1977-08-11,145.35,83.587,
1977-08-10,145.85,83.87,
1977-08-09,146.5,84.283,
1977-08-08,145.8,83.875,
1977-08-05,145.45,83.602,
1977-08-04,146.75,84.363,
1977-08-03,146.0,83.908,
1977-08-02,145.8,83.836,
1977-08-01,144.2,82.95,
1977-07-29,144.1,82.892,
1977-07-28,144.35,82.893,
1977-07-27,145.8,83.986,
1977-07-26,145.65,84.665,
1977-07-25,146.4,85.111,
1977-07-22,144.7,84.133,
1977-07-21,144.0,83.711,
1977-07-20,144.9,84.215,
1977-07-19,145.5,84.583,
1977-07-18,143.55,83.454,
1977-07-15,144.6,84.089,
1977-07-14,143.85,83.648,
1977-07-13,142.8,82.989,
1977-07-12,141.8,82.432,
1977-07-11,140.9,81.919,
1977-07-08,142.05,82.587,
1977-07-07,141.45,82.234,
1977-07-06,140.55,81.672,
1977-07-05,141.25,82.093,
1977-07-04,140.5,81.662,
1977-07-01,142.55,82.868,
1977-06-30,143.0,83.12,
1977-06-29,142.35,82.704,
1977-06-28,143.0,83.111,
1977-06-27,142.5,82.834,
1977-06-24,140.8,81.865,
1977-06-23,140.15,81.492,
1977-06-22,139.45,81.09,
1977-06-21,141.3,82.175,
1977-06-20,139.85,81.322,
1977-06-17,138.75,80.683,
1977-06-16,139.85,81.337,
1977-06-15,138.9,80.765,
1977-06-14,137.1,79.737,
1977-06-13,138.4,80.498,
1977-06-10,140.0,81.447,
1977-06-09,140.6,81.82,
1977-06-08,142.3,82.771,
1977-06-03,141.45,82.329,
1977-06-02,141.95,82.62,
1977-06-01,143.85,83.668,
1977-05-31,142.95,83.168,
1977-05-30,143.9,83.794,
1977-05-27,144.4,84.1,
1977-05-26,143.7,83.634,
1977-05-25,144.75,84.24,
1977-05-24,144.8,84.343,
1977-05-23,146.5,85.284,
1977-05-20,147.35,85.768,
1977-05-19,146.85,85.467,
1977-05-18,146.9,85.467,
1977-05-17,147.8,85.985,
1977-05-16,147.65,85.873,
1977-05-13,148.15,86.149,
1977-05-12,147.2,85.611,
1977-05-11,147.7,85.877,
1977-05-10,147.5,85.786,
1977-05-09,147.3,85.689,
1977-05-06,148.25,86.272,
1977-05-05,146.95,85.466,
1977-05-04,148.1,86.105,
1977-05-03,148.25,86.197,
1977-05-02,148.35,86.26,
1977-04-29,147.25,85.645,
1977-04-28,145.6,84.666,
1977-04-27,147.5,85.756,
1977-04-26,147.15,85.582,
1977-04-25,148.75,86.518,
1977-04-22,149.7,87.086,
1977-04-21,148.1,86.125,
1977-04-20,149.5,86.929,
1977-04-19,150.45,87.481,
1977-04-18,151.0,87.832,
1977-04-15,150.65,87.694,
1977-04-14,152.05,88.447,
1977-04-13,152.2,88.499,
1977-04-12,149.7,87.06,
1977-04-07,148.7,86.499,
1977-04-06,148.6,86.415,
1977-04-05,148.65,86.424,
1977-04-04,150.3,87.384,
1977-04-01,148.3,86.226,
1977-03-31,148.9,86.565,
1977-03-30,149.45,86.839,
1977-03-29,148.4,86.299,
1977-03-28,150.0,87.28,
1977-03-25,153.55,89.362,
1977-03-24,152.75,88.896,
1977-03-23,152.8,88.93,
1977-03-22,150.4,87.6,
1977-03-21,152.0,88.532,
1977-03-18,150.05,87.401,
1977-03-17,148.9,86.605,
1977-03-16,147.5,85.761,
1977-03-15,146.45,85.17,
1977-03-14,145.75,84.788,
1977-03-11,146.3,85.212,
1977-03-10,147.05,85.678,
1977-03-09,145.9,84.91,
1977-03-08,148.25,86.272,
1977-03-07,148.3,86.387,
1977-03-04,145.4,84.831,
1977-03-03,144.7,84.403,
1977-03-02,145.05,84.597,
1977-03-01,141.4,82.468,
1977-02-28,142.75,83.275,
1977-02-25,139.925,81.866,
1977-02-24,141.25,82.665,
1977-02-23,139.15,81.46,
1977-02-22,138.1,80.822,
1977-02-21,137.5,80.631,
1977-02-18,136.6,80.146,
1977-02-17,136.4,79.93,
1977-02-16,135.9,79.613,
1977-02-15,135.9,79.857,
1977-02-14,136.45,80.025,
1977-02-11,135.0,78.814,
1977-02-10,135.85,79.121,
1977-02-09,136.1,79.238,
1977-02-08,134.7,78.524,
1977-02-07,134.25,78.284,
1977-02-04,132.45,77.226,
1977-02-03,133.0,77.537,
1977-02-02,132.1,76.972,
1977-02-01,132.6,77.25,
1977-01-31,132.3,77.152,
1977-01-28,131.3,76.56,
1977-01-27,132.3,77.004,
1977-01-26,132.15,76.854,
1977-01-25,133.5,77.63,
1977-01-24,132.3,76.922,
1977-01-21,132.2,77.049,
1977-01-20,133.1,77.514,
1977-01-19,132.7,77.205,
1977-01-18,132.8,77.38,
1977-01-17,131.575,76.769,
1977-01-14,131.45,76.813,
1977-01-13,132.2,77.265,
1977-01-12,130.5,76.405,
1977-01-11,129.75,75.789,
1977-01-10,131.0,76.622,
1977-01-07,132.8,77.889,
1977-01-06,132.6,77.653,
1977-01-05,133.05,77.698,
1977-01-04,135.7,79.44,
1976-12-31,134.5,78.987,
1976-12-30,134.75,79.204,
1976-12-29,134.25,78.753,
1976-12-23,132.35,78.36,
1976-12-22,133.6,79.335,
1976-12-21,133.6,79.264,
1976-12-20,132.35,78.686,
1976-12-17,131.9,78.949,
1976-12-16,134.4,80.866,
1976-12-15,134.8,80.024,
1976-12-14,134.6,80.024,
1976-12-13,135.4,80.475,
1976-12-10,137.65,82.292,
1976-12-09,136.5,81.517,
1976-12-08,135.65,81.116,
1976-12-07,134.85,80.7,
1976-12-06,134.0,80.957,
1976-12-03,131.05,78.856,
1976-12-02,130.85,78.494,
1976-12-01,130.5,78.864,
1976-11-30,130.25,78.606,
1976-11-29,129.65,78.642,
1976-11-26,130.25,78.844,
1976-11-25,130.75,79.358,
1976-11-24,130.75,79.017,
1976-11-23,133.45,81.134,
1976-11-22,133.9,81.201,
1976-11-19,130.2,77.394,
1976-11-18,128.65,77.281,
1976-11-17,131.25,79.358,
1976-11-16,133.2,81.022,
1976-11-15,138.85,84.551,
1976-11-12,135.6,83.498,
1976-11-11,133.2,81.853,
1976-11-10,136.25,83.435,
1976-11-09,130.55,80.102,
1976-11-08,131.5,81.018,
1976-11-05,127.0,77.51,
1976-11-04,124.0,76.167,
1976-11-03,125.85,78.671,
1976-11-02,122.5,77.02,
1976-11-01,122.6,77.223,
1976-10-29,123.15,77.186,
1976-10-28,122.75,78.319,
1976-10-27,117.85,74.026,
1976-10-26,117.45,73.292,
1976-10-25,115.85,72.724,
1976-10-22,115.5,70.034,
1976-10-21,116.0,70.397,
1976-10-20,114.9,69.763,
1976-10-19,115.4,69.897,
1976-10-18,116.2,70.084,
1976-10-15,115.7,70.228,
1976-10-14,114.85,70.009,
1976-10-13,114.65,69.271,
1976-10-12,114.7,69.414,
1976-10-11,114.5,68.893,
1976-10-08,114.0,68.366,
1976-10-07,115.5,69.44,
1976-10-06,115.25,70.167,
1976-10-05,114.45,68.59,
1976-10-04,114.35,68.208,
1976-10-01,116.0,69.816,
1976-09-30,116.0,68.966,
1976-09-29,116.2,69.748,
1976-09-28,116.25,70.906,
1976-09-27,118.9,70.522,
1976-09-24,119.15,69.842,
1976-09-23,117.75,68.787,
1976-09-22,118.0,68.793,
1976-09-21,119.9,69.709,
1976-09-20,115.4,67.159,
1976-09-17,119.5,68.904,
1976-09-16,114.0,65.33,
1976-09-15,111.25,64.084,
1976-09-14,111.6,64.212,
1976-09-13,114.4,65.353,
1976-09-10,115.7,65.982,
1976-09-09,112.0,64.165,
1976-09-08,111.6,63.001,
1976-09-07,110.75,62.514,
1976-09-06,113.65,64.1,
1976-09-03,107.4,60.555,
1976-09-02,106.1,59.808,
1976-09-01,105.7,59.556,
1976-08-31,104.0,58.549,
1976-08-27,104.2,58.807,
1976-08-26,105.0,59.255,
1976-08-25,103.5,58.409,
1976-08-24,104.8,59.002,
1976-08-23,106.6,59.777,
1976-08-20,109.0,61.147,
1976-08-19,109.45,61.403,
1976-08-18,108.1,60.56,
1976-08-17,112.15,62.882,
1976-08-16,113.15,63.56,
1976-08-13,113.4,63.576,
1976-08-12,113.2,63.332,
1976-08-11,113.55,63.443,
1976-08-10,113.4,63.31,
1976-08-09,112.7,62.943,
1976-08-06,112.8,63.063,
1976-08-05,112.6,62.817,
1976-08-04,113.4,63.218,
1976-08-03,111.6,62.437,
1976-08-02,111.9,62.573,
1976-07-30,112.5,63.025,
1976-07-29,112.25,62.822,
1976-07-28,114.0,63.732,
1976-07-27,114.15,64.043,
1976-07-26,113.0,63.565,
1976-07-23,111.0,62.237,
1976-07-22,111.75,62.493,
1976-07-21,113.0,63.33,
1976-07-20,107.75,60.466,
1976-07-19,114.15,64.339,
1976-07-16,117.85,66.394,
1976-07-15,121.4,68.126,
1976-07-14,122.2,68.505,
1976-07-13,122.25,68.38,
1976-07-12,121.85,68.256,
1976-07-09,122.5,68.878,
1976-07-08,123.1,68.393,
1976-07-07,123.3,68.341,
1976-07-06,123.3,68.333,
1976-07-05,123.15,68.561,
1976-07-02,123.25,68.655,
1976-07-01,122.9,68.567,
1976-06-30,123.8,69.418,
1976-06-29,123.7,69.545,
1976-06-28,123.9,69.811,
1976-06-25,124.85,70.445,
1976-06-24,124.5,70.299,
1976-06-23,124.7,70.341,
1976-06-22,125.2,70.535,
1976-06-21,125.8,70.857,
1976-06-18,125.85,70.826,
1976-06-17,125.8,70.845,
1976-06-16,125.0,70.087,
1976-06-15,125.7,70.678,
1976-06-14,125.8,70.722,
1976-06-11,125.5,70.852,
1976-06-10,126.65,71.493,
1976-06-09,127.0,71.529,
1976-06-08,127.4,71.896,
1976-06-07,127.1,73.656,
1976-06-04,126.6,73.69,
1976-06-03,127.2,74.126,
1976-06-02,126.9,73.822,
1976-06-01,126.65,72.248,
1976-05-28,125.5,71.226,
1976-05-27,126.2,71.171,
1976-05-26,125.75,70.765,
1976-05-25,124.5,69.561,
1976-05-24,125.2,70.179,
1976-05-21,125.8,70.437,
1976-05-20,125.65,69.562,
1976-05-19,126.8,70.133,
1976-05-18,127.5,70.458,
1976-05-17,127.7,70.87,
1976-05-14,127.7,69.992,
1976-05-13,127.7,69.8,
1976-05-12,127.9,69.518,
1976-05-11,127.85,69.73,
1976-05-10,128.45,70.21,
1976-05-07,128.25,70.274,
1976-05-06,126.9,69.603,
1976-05-05,127.25,69.407,
1976-05-04,127.75,70.0,
1976-05-03,128.35,69.797,
1976-04-30,128.4,69.616,
1976-04-29,127.9,69.326,
1976-04-28,128.0,69.949,
1976-04-27,128.7,70.524,
1976-04-26,127.8,70.471,
1976-04-23,127.4,69.568,
1976-04-22,127.3,69.945,
1976-04-21,127.25,68.862,
1976-04-20,127.85,69.247,
1976-04-15,127.75,68.831,
1976-04-14,127.7,68.841,
1976-04-13,128.1,69.198,
1976-04-12,127.2,69.168,
1976-04-09,127.7,69.497,
1976-04-08,128.2,69.092,
1976-04-07,127.7,68.362,
1976-04-06,128.3,69.06,
1976-04-05,127.25,67.939,
1976-04-02,129.1,68.964,
1976-04-01,129.2,68.396,
1976-03-31,129.6,67.606,
1976-03-30,128.7,67.182,
1976-03-29,130.1,67.856,
1976-03-26,131.8,68.582,
1976-03-25,132.7,68.957,
1976-03-24,133.6,69.269,
1976-03-23,133.1,69.035,
1976-03-22,133.75,69.6,
1976-03-19,133.6,69.486,
1976-03-18,134.25,69.643,
1976-03-17,133.35,69.634,
1976-03-16,132.5,69.118,
1976-03-15,133.8,69.492,
1976-03-12,133.35,69.004,
1976-03-11,133.65,69.159,
1976-03-10,133.9,69.558,
1976-03-09,132.9,68.452,
1976-03-08,132.75,68.287,
1976-03-05,133.7,67.366,
1976-03-04,132.25,65.577,
1976-03-03,132.25,65.318,
1976-03-02,131.4,64.911,
1976-03-01,132.3,65.317,
1976-02-27,132.3,65.291,
1976-02-26,132.2,65.175,
1976-02-25,133.4,65.841,
1976-02-24,132.45,65.378,
1976-02-23,131.65,65.0,
1976-02-20,131.75,65.075,
1976-02-19,131.0,64.691,
1976-02-18,131.2,64.774,
1976-02-17,130.15,64.303,
1976-02-16,131.25,64.805,
1976-02-13,131.1,64.725,
1976-02-12,131.3,64.74,
1976-02-11,130.85,64.477,
1976-02-10,129.5,63.872,
1976-02-09,130.1,64.095,
1976-02-06,130.6,64.427,
1976-02-05,128.75,63.439,
1976-02-04,129.75,63.853,
1976-02-03,131.7,64.918,
1976-02-02,130.4,64.262,
1976-01-30,128.15,63.128,
1976-01-29,128.6,63.365,
1976-01-28,128.1,63.084,
1976-01-27,126.25,62.315,
1976-01-26,125.65,62.007,
1976-01-23,129.0,63.682,
1976-01-22,126.15,62.398,
1976-01-21,124.9,61.664,
1976-01-20,124.6,61.322,
1976-01-19,128.9,63.376,
1976-01-16,130.8,64.497,
1976-01-15,132.5,65.332,
1976-01-14,130.35,64.326,
1976-01-13,132.0,65.082,
1976-01-12,136.65,67.209,
1976-01-09,136.55,67.233,
1976-01-08,135.8,66.729,
1976-01-07,138.35,67.989,
1976-01-06,139.0,68.332,
1976-01-05,138.6,68.182,
1976-01-02,140.35,69.336,
1975-12-31,140.25,69.304,
1975-12-30,140.75,69.568,
1975-12-29,141.75,70.062,
1975-12-23,140.8,69.627,
1975-12-22,142.4,70.446,
1975-12-19,139.1,68.817,
1975-12-18,138.9,68.694,
1975-12-17,138.85,68.653,
1975-12-16,138.8,68.771,
1975-12-15,138.15,68.469,
1975-12-12,138.7,68.677,
1975-12-11,140.2,69.293,
1975-12-10,139.4,68.884,
1975-12-09,137.25,67.801,
1975-12-08,137.25,67.811,
1975-12-05,138.0,68.121,
1975-12-04,138.85,68.406,
1975-12-03,139.45,68.96,
1975-12-02,139.3,68.957,
1975-12-01,137.9,68.234,
1975-11-28,138.15,68.374,
1975-11-27,139.0,68.446,
1975-11-26,140.6,69.067,
1975-11-25,141.4,69.338,
1975-11-24,140.6,68.932,
1975-11-21,141.35,69.113,
1975-11-20,142.4,69.633,
1975-11-19,141.75,69.519,
1975-11-18,139.25,68.407,
1975-11-17,142.0,69.659,
1975-11-14,142.0,69.278,
1975-11-13,143.85,69.796,
1975-11-12,143.85,69.661,
1975-11-11,144.25,69.855,
1975-11-10,144.2,69.716,
1975-11-07,144.6,69.815,
1975-11-06,145.9,70.544,
1975-11-05,145.9,70.62,
1975-11-04,144.0,69.498,
1975-11-03,143.25,69.003,
1975-10-31,142.9,68.702,
1975-10-30,143.75,69.29,
1975-10-29,142.75,68.978,
1975-10-28,142.7,69.004,
1975-10-27,142.9,68.967,
1975-10-24,143.5,69.237,
1975-10-23,144.15,69.477,
1975-10-22,144.5,69.672,
1975-10-21,146.25,70.961,
1975-10-20,144.75,70.216,
1975-10-17,144.9,70.436,
1975-10-16,143.25,69.718,
1975-10-15,142.75,69.465,
1975-10-14,140.5,68.493,
1975-10-13,142.0,68.949,
1975-10-10,142.25,69.154,
1975-10-09,140.0,68.393,
1975-10-08,139.3,68.184,
1975-10-07,142.5,69.75,
1975-10-06,140.75,68.894,
1975-10-03,138.9,68.128,
1975-10-02,144.65,71.064,
1975-10-01,143.5,70.478,
1975-09-30,141.25,69.122,
1975-09-29,139.25,68.401,
1975-09-26,136.3,66.634,
1975-09-25,134.5,65.69,
1975-09-24,132.75,64.899,
1975-09-23,128.75,62.774,
1975-09-22,136.6,65.847,
1975-09-19,135.5,65.11,
1975-09-18,139.5,67.116,
1975-09-17,142.9,68.603,
1975-09-16,147.1,70.048,
1975-09-15,148.25,70.424,
1975-09-12,148.0,70.199,
1975-09-11,147.65,69.92,
1975-09-10,149.9,71.009,
1975-09-09,148.5,70.299,
1975-09-08,152.25,72.088,
1975-09-05,153.25,72.641,
1975-09-04,153.25,72.558,
1975-09-03,150.35,71.138,
1975-09-02,149.25,70.825,
1975-09-01,155.0,73.47,
1975-08-29,159.8,75.699,
1975-08-28,161.9,76.679,
1975-08-27,161.4,76.569,
1975-08-26,161.85,76.87,
1975-08-22,161.95,76.724,
1975-08-21,161.9,76.628,
1975-08-20,162.7,76.673,
1975-08-19,161.35,76.325,
1975-08-18,161.7,76.671,
1975-08-15,162.1,76.861,
1975-08-14,161.8,76.708,
1975-08-13,162.3,76.974,
1975-08-12,163.5,77.672,
1975-08-11,161.9,77.004,
1975-08-08,164.35,78.225,
1975-08-07,165.3,78.193,
1975-08-06,164.85,77.177,
1975-08-05,166.05,77.539,
1975-08-04,166.5,77.767,
1975-08-01,166.75,77.414,
1975-07-31,166.7,77.582,
1975-07-30,167.25,77.091,
1975-07-29,168.4,77.407,
1975-07-28,167.0,76.693,
1975-07-25,166.25,76.206,
1975-07-24,164.85,75.741,
1975-07-23,164.25,75.313,
1975-07-22,165.25,75.612,
1975-07-21,164.25,75.559,
1975-07-18,164.0,75.281,
1975-07-17,164.1,75.275,
1975-07-16,164.1,75.344,
1975-07-15,165.0,75.219,
1975-07-14,166.75,76.065,
1975-07-11,165.3,75.051,
1975-07-10,163.25,74.154,
1975-07-09,165.85,75.13,
1975-07-08,164.0,74.64,
1975-07-07,162.5,74.405,
1975-07-04,164.25,74.932,
1975-07-03,164.0,74.818,
1975-07-02,165.0,74.84,
1975-07-01,166.5,75.647,
1975-06-30,166.25,76.349,
1975-06-27,164.5,73.651,
1975-06-26,164.0,72.986,
1975-06-25,164.0,72.727,
1975-06-24,162.4,71.89,
1975-06-23,162.4,71.473,
1975-06-20,162.5,71.51,
1975-06-19,162.85,71.56,
1975-06-18,163.75,72.01,
1975-06-17,164.0,72.215,
1975-06-16,164.0,71.914,
1975-06-13,164.35,72.004,
1975-06-12,165.5,72.779,
1975-06-11,164.75,71.662,
1975-06-10,165.9,71.644,
1975-06-09,165.35,71.348,
1975-06-06,165.25,70.968,
1975-06-05,164.5,70.887,
1975-06-04,165.75,71.506,
1975-06-03,165.25,71.087,
1975-06-02,161.75,69.777,
1975-05-30,167.0,72.154,
1975-05-29,168.25,72.537,
1975-05-28,171.0,73.476,
1975-05-27,172.0,73.794,
1975-05-23,173.4,74.507,
1975-05-22,174.75,75.013,
1975-05-21,168.5,72.912,
1975-05-20,166.9,72.402,
1975-05-19,167.75,72.818,
1975-05-16,165.75,71.956,
1975-05-15,166.0,72.033,
1975-05-14,166.75,72.327,
1975-05-13,165.5,71.552,
1975-05-12,165.4,71.938,
1975-05-09,165.75,71.275,
1975-05-08,166.25,71.047,
1975-05-07,165.25,70.559,
1975-05-06,164.0,70.121,
1975-05-05,163.5,69.723,
1975-05-02,165.5,70.666,
1975-05-01,166.0,70.668,
1975-04-30,167.0,70.895,
1975-04-29,167.05,71.055,
1975-04-28,166.5,70.927,
1975-04-25,166.1,70.696,
