Date,Open,High,Low,Close,Volume,Adj Close
1998-08-07,2554.60,2554.60,2554.60,2554.60,000,2554.60
1998-08-06,2559.10,2559.10,2559.10,2559.10,000,2559.10
1998-08-05,2597.60,2597.60,2597.60,2597.60,000,2597.60
1998-08-04,2636.70,2636.70,2636.70,2636.70,000,2636.70
1998-08-03,2629.00,2629.00,2629.00,2629.00,000,2629.00
1998-07-31,2661.30,2661.30,2661.30,2661.30,000,2661.30
1998-07-30,2657.90,2657.90,2657.90,2657.90,000,2657.90
1998-07-29,2647.10,2647.10,2647.10,2647.10,000,2647.10
1998-07-28,2673.70,2673.70,2673.70,2673.70,000,2673.70
1998-07-27,2660.60,2660.60,2660.60,2660.60,000,2660.60
1998-07-24,2689.80,2689.80,2689.80,2689.80,000,2689.80
1998-07-23,2696.40,2696.40,2696.40,2696.40,000,2696.40
1998-07-22,2711.10,2711.10,2711.10,2711.10,000,2711.10
1998-07-21,2733.60,2733.60,2733.60,2733.60,000,2733.60
1998-07-20,2733.20,2733.20,2733.20,2733.20,000,2733.20
1998-07-17,2758.90,2758.90,2758.90,2758.90,000,2758.90
1998-07-16,2750.30,2750.30,2750.30,2750.30,000,2750.30
1998-07-15,2717.80,2717.80,2717.80,2717.80,000,2717.80
1998-07-14,2700.00,2700.00,2700.00,2700.00,000,2700.00
1998-07-13,2671.20,2671.20,2671.20,2671.20,000,2671.20
1998-07-10,2703.70,2703.70,2703.70,2703.70,000,2703.70
1998-07-09,2739.90,2739.90,2739.90,2739.90,000,2739.90
1998-07-08,2725.70,2725.70,2725.70,2725.70,000,2725.70
1998-07-07,2722.10,2722.10,2722.10,2722.10,000,2722.10
1998-07-06,2703.20,2703.20,2703.20,2703.20,000,2703.20
1998-07-03,2694.90,2694.90,2694.90,2694.90,000,2694.90
1998-07-02,2697.20,2697.20,2697.20,2697.20,000,2697.20
1998-07-01,2655.70,2655.70,2655.70,2655.70,000,2655.70
1998-06-30,2620.10,2620.10,2620.10,2620.10,000,2620.10
1998-06-29,2570.80,2570.80,2570.80,2570.80,000,2570.80
1998-06-26,2563.50,2563.50,2563.50,2563.50,000,2563.50
1998-06-25,2546.00,2546.00,2546.00,2546.00,000,2546.00
1998-06-24,2550.70,2550.70,2550.70,2550.70,000,2550.70
1998-06-23,2543.80,2543.80,2543.80,2543.80,000,2543.80
1998-06-22,2560.10,2560.10,2560.10,2560.10,000,2560.10
1998-06-19,2553.90,2553.90,2553.90,2553.90,000,2553.90
1998-06-18,2572.10,2572.10,2572.10,2572.10,000,2572.10
1998-06-17,2507.10,2507.10,2507.10,2507.10,000,2507.10
1998-06-16,2487.80,2487.80,2487.80,2487.80,000,2487.80
1998-06-15,2550.60,2550.60,2550.60,2550.60,000,2550.60
1998-06-12,2516.50,2516.50,2516.50,2516.50,000,2516.50
1998-06-11,2501.30,2501.30,2501.30,2501.30,000,2501.30
1998-06-10,2537.10,2537.10,2537.10,2537.10,000,2537.10
1998-06-09,2567.20,2567.20,2567.20,2567.20,000,2567.20
1998-06-05,2584.90,2584.90,2584.90,2584.90,000,2584.90
1998-06-04,2600.80,2600.80,2600.80,2600.80,000,2600.80
1998-06-03,2604.60,2604.60,2604.60,2604.60,000,2604.60
1998-06-02,2613.90,2613.90,2613.90,2613.90,000,2613.90
1998-06-01,2631.50,2631.50,2631.50,2631.50,000,2631.50
1998-05-29,2655.30,2655.30,2655.30,2655.30,000,2655.30
1998-05-28,2654.50,2654.50,2654.50,2654.50,000,2654.50
1998-05-27,2625.60,2625.60,2625.60,2625.60,000,2625.60
1998-05-26,2673.40,2673.40,2673.40,2673.40,000,2673.40
1998-05-25,2668.80,2668.80,2668.80,2668.80,000,2668.80
1998-05-22,2664.10,2664.10,2664.10,2664.10,000,2664.10
1998-05-21,2673.70,2673.70,2673.70,2673.70,000,2673.70
1998-05-20,2661.50,2661.50,2661.50,2661.50,000,2661.50
1998-05-19,2681.50,2681.50,2681.50,2681.50,000,2681.50
1998-05-18,2671.30,2671.30,2671.30,2671.30,000,2671.30
1998-05-15,2706.40,2706.40,2706.40,2706.40,000,2706.40
1998-05-14,2701.80,2701.80,2701.80,2701.80,000,2701.80
1998-05-13,2717.20,2717.20,2717.20,2717.20,000,2717.20
1998-05-12,2729.80,2729.80,2729.80,2729.80,000,2729.80
1998-05-11,2740.80,2740.80,2740.80,2740.80,000,2740.80
1998-05-08,2723.60,2723.60,2723.60,2723.60,000,2723.60
1998-05-07,2724.60,2724.60,2724.60,2724.60,000,2724.60
1998-05-06,2730.70,2730.70,2730.70,2730.70,000,2730.70
1998-05-05,2745.20,2745.20,2745.20,2745.20,000,2745.20
1998-05-04,2754.80,2754.80,2754.80,2754.80,000,2754.80
1998-05-01,2745.90,2745.90,2745.90,2745.90,000,2745.90
1998-04-30,2709.00,2709.00,2709.00,2709.00,000,2709.00
1998-04-29,2695.80,2695.80,2695.80,2695.80,000,2695.80
1998-04-28,2727.30,2727.30,2727.30,2727.30,000,2727.30
1998-04-27,2765.90,2765.90,2765.90,2765.90,000,2765.90
1998-04-24,2803.90,2803.90,2803.90,2803.90,000,2803.90
1998-04-23,2828.20,2828.20,2828.20,2828.20,000,2828.20
1998-04-22,2805.80,2805.80,2805.80,2805.80,000,2805.80
1998-04-21,2815.30,2815.30,2815.30,2815.30,000,2815.30
1998-04-20,2822.00,2822.00,2822.00,2822.00,000,2822.00
1998-04-17,2817.80,2817.80,2817.80,2817.80,000,2817.80
1998-04-16,2826.30,2826.30,2826.30,2826.30,000,2826.30
1998-04-15,2815.60,2815.60,2815.60,2815.60,000,2815.60
1998-04-14,2785.40,2785.40,2785.40,2785.40,000,2785.40
1998-04-09,2753.60,2753.60,2753.60,2753.60,000,2753.60
1998-04-08,2761.10,2761.10,2761.10,2761.10,000,2761.10
1998-04-07,2739.30,2739.30,2739.30,2739.30,000,2739.30
1998-04-06,2741.80,2741.80,2741.80,2741.80,000,2741.80
1998-04-03,2717.70,2717.70,2717.70,2717.70,000,2717.70
1998-04-02,2699.90,2699.90,2699.90,2699.90,000,2699.90
1998-04-01,2694.10,2694.10,2694.10,2694.10,000,2694.10
1998-03-31,2686.00,2686.00,2686.00,2686.00,000,2686.00
1998-03-30,2683.40,2683.40,2683.40,2683.40,000,2683.40
1998-03-27,2703.40,2703.40,2703.40,2703.40,000,2703.40
1998-03-26,2724.20,2724.20,2724.20,2724.20,000,2724.20
1998-03-25,2722.50,2722.50,2722.50,2722.50,000,2722.50
1998-03-24,2733.00,2733.00,2733.00,2733.00,000,2733.00
1998-03-23,2718.80,2718.80,2718.80,2718.80,000,2718.80
1998-03-20,2716.20,2716.20,2716.20,2716.20,000,2716.20
1998-03-19,2709.90,2709.90,2709.90,2709.90,000,2709.90
1998-03-18,2708.70,2708.70,2708.70,2708.70,000,2708.70
1998-03-17,2706.80,2706.80,2706.80,2706.80,000,2706.80
1998-03-16,2669.50,2669.50,2669.50,2669.50,000,2669.50
1998-03-13,2670.90,2670.90,2670.90,2670.90,000,2670.90
1998-03-12,2661.50,2661.50,2661.50,2661.50,000,2661.50
1998-03-11,2655.40,2655.40,2655.40,2655.40,000,2655.40
1998-03-10,2635.20,2635.20,2635.20,2635.20,000,2635.20
1998-03-09,2626.10,2626.10,2626.10,2626.10,000,2626.10
1998-03-06,2609.30,2609.30,2609.30,2609.30,000,2609.30
1998-03-05,2591.80,2591.80,2591.80,2591.80,000,2591.80
1998-03-04,2644.30,2644.30,2644.30,2644.30,000,2644.30
1998-03-03,2620.10,2620.10,2620.10,2620.10,000,2620.10
1998-03-02,2629.80,2629.80,2629.80,2629.80,000,2629.80
1998-02-27,2626.90,2626.90,2626.90,2626.90,000,2626.90
1998-02-26,2627.20,2627.20,2627.20,2627.20,000,2627.20
1998-02-25,2605.30,2605.30,2605.30,2605.30,000,2605.30
1998-02-24,2596.40,2596.40,2596.40,2596.40,000,2596.40
1998-02-23,2586.80,2586.80,2586.80,2586.80,000,2586.80
1998-02-20,2578.30,2578.30,2578.30,2578.30,000,2578.30
1998-02-19,2593.40,2593.40,2593.40,2593.40,000,2593.40
1998-02-18,2599.70,2599.70,2599.70,2599.70,000,2599.70
1998-02-17,2595.10,2595.10,2595.10,2595.10,000,2595.10
1998-02-16,2559.00,2559.00,2559.00,2559.00,000,2559.00
1998-02-13,2591.60,2591.60,2591.60,2591.60,000,2591.60
1998-02-12,2613.20,2613.20,2613.20,2613.20,000,2613.20
1998-02-11,2619.50,2619.50,2619.50,2619.50,000,2619.50
1998-02-10,2611.50,2611.50,2611.50,2611.50,000,2611.50
1998-02-09,2630.70,2630.70,2630.70,2630.70,000,2630.70
1998-02-06,2601.20,2601.20,2601.20,2601.20,000,2601.20
1998-02-05,2600.80,2600.80,2600.80,2600.80,000,2600.80
1998-02-04,2601.90,2601.90,2601.90,2601.90,000,2601.90
1998-02-03,2597.70,2597.70,2597.70,2597.70,000,2597.70
1998-02-02,2613.60,2613.60,2613.60,2613.60,000,2613.60
1998-01-30,2600.80,2600.80,2600.80,2600.80,000,2600.80
1998-01-29,2588.80,2588.80,2588.80,2588.80,000,2588.80
1998-01-28,2569.00,2569.00,2569.00,2569.00,000,2569.00
1998-01-27,2550.70,2550.70,2550.70,2550.70,000,2550.70
1998-01-23,2572.60,2572.60,2572.60,2572.60,000,2572.60
1998-01-22,2552.20,2552.20,2552.20,2552.20,000,2552.20
1998-01-21,2574.60,2574.60,2574.60,2574.60,000,2574.60
1998-01-20,2589.90,2589.90,2589.90,2589.90,000,2589.90
1998-01-19,2603.90,2603.90,2603.90,2603.90,000,2603.90
1998-01-16,2565.00,2565.00,2565.00,2565.00,000,2565.00
1998-01-15,2535.40,2535.40,2535.40,2535.40,000,2535.40
1998-01-14,2556.30,2556.30,2556.30,2556.30,000,2556.30
1998-01-13,2513.60,2513.60,2513.60,2513.60,000,2513.60
1998-01-12,2492.00,2492.00,2492.00,2492.00,000,2492.00
1998-01-09,2552.00,2552.00,2552.00,2552.00,000,2552.00
1998-01-08,2602.90,2602.90,2602.90,2602.90,000,2602.90
1998-01-07,2599.50,2599.50,2599.50,2599.50,000,2599.50
1998-01-06,2637.00,2637.00,2637.00,2637.00,000,2637.00
1998-01-05,2596.00,2596.00,2596.00,2596.00,000,2596.00
1998-01-02,2560.40,2560.40,2560.40,2560.40,000,2560.40
1997-12-31,2567.40,2567.40,2567.40,2567.40,000,2567.40
1997-12-30,2553.40,2553.40,2553.40,2553.40,000,2553.40
1997-12-29,2527.90,2527.90,2527.90,2527.90,000,2527.90
1997-12-24,2507.50,2507.50,2507.50,2507.50,000,2507.50
1997-12-23,2512.10,2512.10,2512.10,2512.10,000,2512.10
1997-12-22,2459.40,2459.40,2459.40,2459.40,000,2459.40
1997-12-19,2480.50,2480.50,2480.50,2480.50,000,2480.50
1997-12-18,2518.10,2518.10,2518.10,2518.10,000,2518.10
1997-12-17,2517.60,2517.60,2517.60,2517.60,000,2517.60
1997-12-16,2466.70,2466.70,2466.70,2466.70,000,2466.70
1997-12-15,2453.00,2453.00,2453.00,2453.00,000,2453.00
1997-12-12,2448.30,2448.30,2448.30,2448.30,000,2448.30
1997-12-11,2474.20,2474.20,2474.20,2474.20,000,2474.20
1997-12-10,2511.20,2511.20,2511.20,2511.20,000,2511.20
1997-12-09,2540.80,2540.80,2540.80,2540.80,000,2540.80
1997-12-08,2544.60,2544.60,2544.60,2544.60,000,2544.60
1997-12-05,2513.00,2513.00,2513.00,2513.00,000,2513.00
1997-12-04,2505.50,2505.50,2505.50,2505.50,000,2505.50
1997-12-03,2515.60,2515.60,2515.60,2515.60,000,2515.60
1997-12-02,2480.70,2480.70,2480.70,2480.70,000,2480.70
1997-12-01,2472.00,2472.00,2472.00,2472.00,000,2472.00
1997-11-28,2424.10,2424.10,2424.10,2424.10,000,2424.10
1997-11-27,2422.00,2422.00,2422.00,2422.00,000,2422.00
1997-11-26,2421.50,2421.50,2421.50,2421.50,000,2421.50
1997-11-25,2411.80,2411.80,2411.80,2411.80,000,2411.80
1997-11-24,2436.20,2436.20,2436.20,2436.20,000,2436.20
1997-11-21,2437.20,2437.20,2437.20,2437.20,000,2437.20
1997-11-20,2389.10,2389.10,2389.10,2389.10,000,2389.10
1997-11-19,2396.00,2396.00,2396.00,2396.00,000,2396.00
1997-11-18,2422.70,2422.70,2422.70,2422.70,000,2422.70
1997-11-17,2441.30,2441.30,2441.30,2441.30,000,2441.30
1997-11-14,2433.40,2433.40,2433.40,2433.40,000,2433.40
1997-11-13,2459.30,2459.30,2459.30,2459.30,000,2459.30
1997-11-12,2463.50,2463.50,2463.50,2463.50,000,2463.50
1997-11-11,2476.30,2476.30,2476.30,2476.30,000,2476.30
1997-11-10,2474.30,2474.30,2474.30,2474.30,000,2474.30
1997-11-07,2464.50,2464.50,2464.50,2464.50,000,2464.50
1997-11-06,2526.20,2526.20,2526.20,2526.20,000,2526.20
1997-11-05,2497.10,2497.10,2497.10,2497.10,000,2497.10
1997-11-04,2500.30,2500.30,2500.30,2500.30,000,2500.30
1997-11-03,2454.40,2454.40,2454.40,2454.40,000,2454.40
1997-10-31,2415.00,2415.00,2415.00,2415.00,000,2415.00
1997-10-30,2389.10,2389.10,2389.10,2389.10,000,2389.10
1997-10-29,2394.10,2394.10,2394.10,2394.10,000,2394.10
1997-10-28,2260.90,2260.90,2260.90,2260.90,000,2260.90
1997-10-27,2425.50,2425.50,2425.50,2425.50,000,2425.50
1997-10-24,2502.90,2502.90,2502.90,2502.90,000,2502.90
1997-10-23,2553.80,2553.80,2553.80,2553.80,000,2553.80
1997-10-22,2621.90,2621.90,2621.90,2621.90,000,2621.90
1997-10-21,2589.50,2589.50,2589.50,2589.50,000,2589.50
1997-10-20,2578.40,2578.40,2578.40,2578.40,000,2578.40
1997-10-17,2582.80,2582.80,2582.80,2582.80,000,2582.80
1997-10-16,2589.10,2589.10,2589.10,2589.10,000,2589.10
1997-10-15,2590.90,2590.90,2590.90,2590.90,000,2590.90
1997-10-14,2598.70,2598.70,2598.70,2598.70,000,2598.70
1997-10-13,2599.70,2599.70,2599.70,2599.70,000,2599.70
1997-10-10,2631.80,2631.80,2631.80,2631.80,000,2631.80
1997-10-09,2660.70,2660.70,2660.70,2660.70,000,2660.70
1997-10-08,2706.70,2706.70,2706.70,2706.70,000,2706.70
1997-10-07,2692.80,2692.80,2692.80,2692.80,000,2692.80
1997-10-06,2707.90,2707.90,2707.90,2707.90,000,2707.90
1997-10-03,2701.10,2701.10,2701.10,2701.10,000,2701.10
1997-10-02,2717.60,2717.60,2717.60,2717.60,000,2717.60
1997-10-01,2716.70,2716.70,2716.70,2716.70,000,2716.70
1997-09-30,2703.10,2703.10,2703.10,2703.10,000,2703.10
1997-09-29,2713.00,2713.00,2713.00,2713.00,000,2713.00
1997-09-26,2714.90,2714.90,2714.90,2714.90,000,2714.90
1997-09-25,2717.30,2717.30,2717.30,2717.30,000,2717.30
1997-09-24,2708.30,2708.30,2708.30,2708.30,000,2708.30
1997-09-23,2718.20,2718.20,2718.20,2718.20,000,2718.20
1997-09-22,2705.70,2705.70,2705.70,2705.70,000,2705.70
1997-09-19,2671.00,2671.00,2671.00,2671.00,000,2671.00
1997-09-18,2634.50,2634.50,2634.50,2634.50,000,2634.50
1997-09-17,2616.00,2616.00,2616.00,2616.00,000,2616.00
1997-09-16,2588.70,2588.70,2588.70,2588.70,000,2588.70
1997-09-15,2599.50,2599.50,2599.50,2599.50,000,2599.50
1997-09-12,2575.90,2575.90,2575.90,2575.90,000,2575.90
1997-09-11,2602.00,2602.00,2602.00,2602.00,000,2602.00
1997-09-10,2600.80,2600.80,2600.80,2600.80,000,2600.80
1997-09-09,2609.90,2609.90,2609.90,2609.90,000,2609.90
1997-09-08,2590.40,2590.40,2590.40,2590.40,000,2590.40
1997-09-05,2561.20,2561.20,2561.20,2561.20,000,2561.20
1997-09-04,2542.90,2542.90,2542.90,2542.90,000,2542.90
1997-09-03,2553.20,2553.20,2553.20,2553.20,000,2553.20
1997-09-02,2515.70,2515.70,2515.70,2515.70,000,2515.70
1997-09-01,2525.30,2525.30,2525.30,2525.30,000,2525.30
1997-08-29,2526.80,2526.80,2526.80,2526.80,000,2526.80
1997-08-28,2563.20,2563.20,2563.20,2563.20,000,2563.20
1997-08-27,2557.90,2557.90,2557.90,2557.90,000,2557.90
1997-08-26,2558.80,2558.80,2558.80,2558.80,000,2558.80
1997-08-25,2571.50,2571.50,2571.50,2571.50,000,2571.50
1997-08-22,2554.60,2554.60,2554.60,2554.60,000,2554.60
1997-08-21,2584.50,2584.50,2584.50,2584.50,000,2584.50
1997-08-20,2567.20,2567.20,2567.20,2567.20,000,2567.20
1997-08-19,2557.50,2557.50,2557.50,2557.50,000,2557.50
1997-08-18,2555.40,2555.40,2555.40,2555.40,000,2555.40
1997-08-15,2602.20,2602.20,2602.20,2602.20,000,2602.20
1997-08-14,2564.00,2564.00,2564.00,2564.00,000,2564.00
1997-08-13,2559.70,2559.70,2559.70,2559.70,000,2559.70
1997-08-12,2583.40,2583.40,2583.40,2583.40,000,2583.40
1997-08-11,2600.90,2600.90,2600.90,2600.90,000,2600.90
1997-08-08,2643.80,2643.80,2643.80,2643.80,000,2643.80
1997-08-07,2652.50,2652.50,2652.50,2652.50,000,2652.50
1997-08-06,2662.60,2662.60,2662.60,2662.60,000,2662.60
1997-08-05,2642.30,2642.30,2642.30,2642.30,000,2642.30
1997-08-04,2641.90,2641.90,2641.90,2641.90,000,2641.90
1997-08-01,2663.00,2663.00,2663.00,2663.00,000,2663.00
1997-07-31,2673.70,2673.70,2673.70,2673.70,000,2673.70
1997-07-30,2672.70,2672.70,2672.70,2672.70,000,2672.70
1997-07-29,2671.70,2671.70,2671.70,2671.70,000,2671.70
1997-07-28,2664.80,2664.80,2664.80,2664.80,000,2664.80
1997-07-25,2631.90,2631.90,2631.90,2631.90,000,2631.90
1997-07-24,2617.10,2617.10,2617.10,2617.10,000,2617.10
1997-07-23,2624.10,2624.10,2624.10,2624.10,000,2624.10
1997-07-22,2597.70,2597.70,2597.70,2597.70,000,2597.70
1997-07-21,2595.80,2595.80,2595.80,2595.80,000,2595.80
1997-07-18,2626.80,2626.80,2626.80,2626.80,000,2626.80
1997-07-17,2612.70,2612.70,2612.70,2612.70,000,2612.70
1997-07-16,2588.60,2588.60,2588.60,2588.60,000,2588.60
1997-07-15,2577.80,2577.80,2577.80,2577.80,000,2577.80
1997-07-14,2614.00,2614.00,2614.00,2614.00,000,2614.00
1997-07-11,2641.10,2641.10,2641.10,2641.10,000,2641.10
1997-07-10,2635.80,2635.80,2635.80,2635.80,000,2635.80
1997-07-09,2637.00,2637.00,2637.00,2637.00,000,2637.00
1997-07-08,2621.80,2621.80,2621.80,2621.80,000,2621.80
1997-07-07,2653.70,2653.70,2653.70,2653.70,000,2653.70
1997-07-04,2673.10,2673.10,2673.10,2673.10,000,2673.10
1997-07-03,2681.30,2681.30,2681.30,2681.30,000,2681.30
1997-07-02,2685.80,2685.80,2685.80,2685.80,000,2685.80
1997-07-01,2660.20,2660.20,2660.20,2660.20,000,2660.20
1997-06-30,2664.70,2664.70,2664.70,2664.70,000,2664.70
1997-06-27,2641.80,2641.80,2641.80,2641.80,000,2641.80
1997-06-26,2640.60,2640.60,2640.60,2640.60,000,2640.60
1997-06-25,2646.30,2646.30,2646.30,2646.30,000,2646.30
1997-06-24,2629.30,2629.30,2629.30,2629.30,000,2629.30
1997-06-23,2647.40,2647.40,2647.40,2647.40,000,2647.40
1997-06-20,2654.00,2654.00,2654.00,2654.00,000,2654.00
1997-06-19,2635.40,2635.40,2635.40,2635.40,000,2635.40
1997-06-18,2612.70,2612.70,2612.70,2612.70,000,2612.70
1997-06-17,2620.10,2620.10,2620.10,2620.10,000,2620.10
1997-06-16,2606.20,2606.20,2606.20,2606.20,000,2606.20
1997-06-13,2591.00,2591.00,2591.00,2591.00,000,2591.00
1997-06-12,2573.90,2573.90,2573.90,2573.90,000,2573.90
1997-06-11,2546.70,2546.70,2546.70,2546.70,000,2546.70
1997-06-10,2563.30,2563.30,2563.30,2563.30,000,2563.30
1997-06-06,2532.00,2532.00,2532.00,2532.00,000,2532.00
1997-06-05,2535.00,2535.00,2535.00,2535.00,000,2535.00
1997-06-04,2546.20,2546.20,2546.20,2546.20,000,2546.20
1997-06-03,2545.50,2545.50,2545.50,2545.50,000,2545.50
1997-06-02,2560.50,2560.50,2560.50,2560.50,000,2560.50
1997-05-30,2544.90,2544.90,2544.90,2544.90,000,2544.90
1997-05-29,2524.80,2524.80,2524.80,2524.80,000,2524.80
1997-05-28,2520.50,2520.50,2520.50,2520.50,000,2520.50
1997-05-27,2515.30,2515.30,2515.30,2515.30,000,2515.30
1997-05-26,2524.30,2524.30,2524.30,2524.30,000,2524.30
1997-05-23,2504.90,2504.90,2504.90,2504.90,000,2504.90
1997-05-22,2488.60,2488.60,2488.60,2488.60,000,2488.60
1997-05-21,2482.10,2482.10,2482.10,2482.10,000,2482.10
1997-05-20,2469.20,2469.20,2469.20,2469.20,000,2469.20
1997-05-19,2469.10,2469.10,2469.10,2469.10,000,2469.10
1997-05-16,2475.30,2475.30,2475.30,2475.30,000,2475.30
1997-05-15,2461.80,2461.80,2461.80,2461.80,000,2461.80
1997-05-14,2467.80,2467.80,2467.80,2467.80,000,2467.80
1997-05-13,2473.00,2473.00,2473.00,2473.00,000,2473.00
1997-05-12,2464.30,2464.30,2464.30,2464.30,000,2464.30
1997-05-09,2466.10,2466.10,2466.10,2466.10,000,2466.10
1997-05-08,2442.70,2442.70,2442.70,2442.70,000,2442.70
1997-05-07,2453.80,2453.80,2453.80,2453.80,000,2453.80
1997-05-06,2447.00,2447.00,2447.00,2447.00,000,2447.00
1997-05-05,2428.00,2428.00,2428.00,2428.00,000,2428.00
1997-05-02,2427.30,2427.30,2427.30,2427.30,000,2427.30
1997-05-01,2421.30,2421.30,2421.30,2421.30,000,2421.30
1997-04-30,2424.10,2424.10,2424.10,2424.10,000,2424.10
1997-04-29,2414.50,2414.50,2414.50,2414.50,000,2414.50
1997-04-28,2395.30,2395.30,2395.30,2395.30,000,2395.30
1997-04-24,2409.20,2409.20,2409.20,2409.20,000,2409.20
1997-04-23,2408.90,2408.90,2408.90,2408.90,000,2408.90
1997-04-22,2386.50,2386.50,2386.50,2386.50,000,2386.50
1997-04-21,2384.60,2384.60,2384.60,2384.60,000,2384.60
1997-04-18,2380.70,2380.70,2380.70,2380.70,000,2380.70
1997-04-17,2350.00,2350.00,2350.00,2350.00,000,2350.00
1997-04-16,2343.60,2343.60,2343.60,2343.60,000,2343.60
1997-04-15,2318.70,2318.70,2318.70,2318.70,000,2318.70
1997-04-14,2304.50,2304.50,2304.50,2304.50,000,2304.50
1997-04-11,2317.80,2317.80,2317.80,2317.80,000,2317.80
1997-04-10,2330.60,2330.60,2330.60,2330.60,000,2330.60
1997-04-09,2327.70,2327.70,2327.70,2327.70,000,2327.70
1997-04-08,2309.30,2309.30,2309.30,2309.30,000,2309.30
1997-04-07,2307.60,2307.60,2307.60,2307.60,000,2307.60
1997-04-04,2310.90,2310.90,2310.90,2310.90,000,2310.90
1997-04-03,2302.90,2302.90,2302.90,2302.90,000,2302.90
1997-04-02,2295.90,2295.90,2295.90,2295.90,000,2295.90
1997-04-01,2293.80,2293.80,2293.80,2293.80,000,2293.80
1997-03-27,2360.50,2360.50,2360.50,2360.50,000,2360.50
1997-03-26,2344.10,2344.10,2344.10,2344.10,000,2344.10
1997-03-25,2342.60,2342.60,2342.60,2342.60,000,2342.60
1997-03-24,2342.60,2342.60,2342.60,2342.60,000,2342.60
1997-03-21,2325.70,2325.70,2325.70,2325.70,000,2325.70
1997-03-20,2328.80,2328.80,2328.80,2328.80,000,2328.80
1997-03-19,2321.20,2321.20,2321.20,2321.20,000,2321.20
1997-03-18,2339.60,2339.60,2339.60,2339.60,000,2339.60
1997-03-17,2363.60,2363.60,2363.60,2363.60,000,2363.60
1997-03-14,2360.20,2360.20,2360.20,2360.20,000,2360.20
1997-03-13,2388.60,2388.60,2388.60,2388.60,000,2388.60
1997-03-12,2390.00,2390.00,2390.00,2390.00,000,2390.00
1997-03-11,2404.90,2404.90,2404.90,2404.90,000,2404.90
1997-03-10,2399.10,2399.10,2399.10,2399.10,000,2399.10
1997-03-07,2376.20,2376.20,2376.20,2376.20,000,2376.20
1997-03-06,2385.30,2385.30,2385.30,2385.30,000,2385.30
1997-03-05,2371.00,2371.00,2371.00,2371.00,000,2371.00
1997-03-04,2369.10,2369.10,2369.10,2369.10,000,2369.10
1997-03-03,2357.80,2357.80,2357.80,2357.80,000,2357.80
1997-02-28,2386.00,2386.00,2386.00,2386.00,000,2386.00
1997-02-27,2402.80,2402.80,2402.80,2402.80,000,2402.80
1997-02-26,2422.60,2422.60,2422.60,2422.60,000,2422.60
1997-02-25,2441.20,2441.20,2441.20,2441.20,000,2441.20
1997-02-24,2422.40,2422.40,2422.40,2422.40,000,2422.40
1997-02-21,2413.30,2413.30,2413.30,2413.30,000,2413.30
1997-02-20,2415.20,2415.20,2415.20,2415.20,000,2415.20
1997-02-19,2431.10,2431.10,2431.10,2431.10,000,2431.10
1997-02-18,2444.00,2444.00,2444.00,2444.00,000,2444.00
1997-02-17,2435.80,2435.80,2435.80,2435.80,000,2435.80
1997-02-14,2424.40,2424.40,2424.40,2424.40,000,2424.40
1997-02-13,2438.30,2438.30,2438.30,2438.30,000,2438.30
1997-02-12,2417.20,2417.20,2417.20,2417.20,000,2417.20
1997-02-11,2391.30,2391.30,2391.30,2391.30,000,2391.30
1997-02-10,2388.80,2388.80,2388.80,2388.80,000,2388.80
1997-02-07,2390.00,2390.00,2390.00,2390.00,000,2390.00
1997-02-06,2380.00,2380.00,2380.00,2380.00,000,2380.00
1997-02-05,2382.60,2382.60,2382.60,2382.60,000,2382.60
1997-02-04,2355.90,2355.90,2355.90,2355.90,000,2355.90
1997-02-03,2375.20,2375.20,2375.20,2375.20,000,2375.20
1997-01-31,2370.70,2370.70,2370.70,2370.70,000,2370.70
1997-01-30,2365.10,2365.10,2365.10,2365.10,000,2365.10
1997-01-29,2361.90,2361.90,2361.90,2361.90,000,2361.90
1997-01-28,2351.70,2351.70,2351.70,2351.70,000,2351.70
1997-01-24,2369.50,2369.50,2369.50,2369.50,000,2369.50
1997-01-23,2379.10,2379.10,2379.10,2379.10,000,2379.10
1997-01-22,2377.40,2377.40,2377.40,2377.40,000,2377.40
1997-01-21,2374.00,2374.00,2374.00,2374.00,000,2374.00
1997-01-20,2388.50,2388.50,2388.50,2388.50,000,2388.50
1997-01-17,2380.70,2380.70,2380.70,2380.70,000,2380.70
1997-01-16,2382.10,2382.10,2382.10,2382.10,000,2382.10
1997-01-15,2382.80,2382.80,2382.80,2382.80,000,2382.80
1997-01-14,2363.80,2363.80,2363.80,2363.80,000,2363.80
1997-01-13,2367.60,2367.60,2367.60,2367.60,000,2367.60
1997-01-10,2364.10,2364.10,2364.10,2364.10,000,2364.10
1997-01-09,2370.60,2370.60,2370.60,2370.60,000,2370.60
1997-01-08,2362.20,2362.20,2362.20,2362.20,000,2362.20
1997-01-07,2347.40,2347.40,2347.40,2347.40,000,2347.40
1997-01-06,2356.20,2356.20,2356.20,2356.20,000,2356.20
1997-01-03,2344.80,2344.80,2344.80,2344.80,000,2344.80
1997-01-02,2355.40,2355.40,2355.40,2355.40,000,2355.40
1996-12-31,2367.80,2367.80,2367.80,2367.80,000,2367.80
1996-12-30,2357.80,2357.80,2357.80,2357.80,000,2357.80
1996-12-27,2340.30,2340.30,2340.30,2340.30,000,2340.30
1996-12-24,2326.60,2326.60,2326.60,2326.60,000,2326.60
1996-12-23,2327.30,2327.30,2327.30,2327.30,000,2327.30
1996-12-20,2321.40,2321.40,2321.40,2321.40,000,2321.40
